mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29,mfcc30,mfcc31,mfcc32,mfcc33,mfcc34,mfcc35,mfcc36,user,status,filename
-456.6704406738281,18.222042083740234,13.703857421875,9.760576248168945,6.883262634277344,5.049086093902588,4.014358997344971,3.823741912841797,3.7193992137908936,3.8612749576568604,3.7418835163116455,3.398918628692627,2.9553582668304443,0.6051350831985474,0.6849722862243652,0.6978075504302979,0.7038242220878601,0.7034468650817871,0.7098825573921204,0.731462836265564,0.7468195557594299,0.7421696782112122,0.6926883459091187,0.6524451971054077,0.6244701743125916,22.806748285425623,14.552399021648682,15.275125601515851,16.971595004948988,16.341702741226054,15.486982341277722,17.65665788283907,0.022297219669117647,0.05171234905719757,2819.2511264428663,4120.921406974247,5816.567095588235,user 1,0,Recording (19).wav
-460.2870178222656,12.129314422607422,8.816981315612793,6.008217811584473,4.078176498413086,2.9094653129577637,2.4037716388702393,2.2135229110717773,1.6638339757919312,1.3981810808181763,1.3117269277572632,1.3051971197128296,1.3757861852645874,0.69768887758255,0.7145252227783203,0.7485893368721008,0.7185513377189636,0.7361182570457458,0.7559815645217896,0.7717986702919006,0.7684049606323242,0.7612183094024658,0.7419325709342957,0.7155397534370422,0.6879709362983704,22.092547929039213,11.98179738070869,13.031351705336098,15.077822800928775,15.904405101571223,15.17242167837269,16.58202462217412,0.033344259906759904,0.02256312593817711,4180.301198974206,5134.283717362433,8828.835227272728,user 1,0,Recording (2).wav
-458.20294189453125,16.447677612304688,11.68107795715332,7.805273532867432,5.38224983215332,4.067672252655029,3.4160468578338623,3.3182079792022705,3.2008023262023926,3.3671960830688477,3.3699939250946045,3.20583438873291,2.963301181793213,0.6335614919662476,0.711571455001831,0.7079805731773376,0.7077652812004089,0.7297757267951965,0.7781211733818054,0.7872676849365234,0.7612799406051636,0.7588058114051819,0.708885669708252,0.6729720830917358,0.6520410776138306,22.417094491353986,13.595266919953062,14.404315949519493,16.773905838274732,16.136854262412147,15.378961417193596,17.125126992316574,0.03177546002538071,0.04255322739481926,3629.9954743973235,4592.79520863951,7631.523635786802,user 1,0,Recording (20).wav
-457.84967041015625,17.217899322509766,12.887049674987793,9.14721965789795,6.558206081390381,4.96137809753418,4.085727214813232,3.8312692642211914,3.5982203483581543,3.6823487281799316,3.6006927490234375,3.2842564582824707,2.8954341411590576,0.6214220523834229,0.7028937935829163,0.7098014950752258,0.7068557143211365,0.7176119685173035,0.7656512260437012,0.7793124318122864,0.758346438407898,0.7445008754730225,0.7090855836868286,0.6644200682640076,0.6270782947540283,22.644252557163572,14.100976280053942,14.52300085948325,16.393052484663293,16.48656408496898,15.44420994857736,17.24352123766354,0.02193394341432225,0.04042822867631912,3392.312978659552,4551.213045195825,7147.718190537084,user 1,0,Recording (21).wav
-457.9173889160156,16.755226135253906,11.942026138305664,8.187357902526855,5.581252098083496,3.9910497665405273,3.280865430831909,3.14863657951355,3.0257411003112793,3.356621026992798,3.412782669067383,3.064852714538574,2.7832632064819336,0.6277827024459839,0.7077723145484924,0.6944311261177063,0.7011755704879761,0.7254127264022827,0.7690026760101318,0.7658979296684265,0.7672561407089233,0.7572008371353149,0.7011631727218628,0.6570983529090881,0.6376665234565735,22.143193335130512,14.23082607214716,14.847250971613276,16.965374962576384,16.615698772153557,16.170723611546663,17.635943890982965,0.0328287356544665,0.04513818025588989,3533.034694481099,4520.710759535313,7481.680366004963,user 1,0,Recording (22).wav
-459.39886474609375,14.874177932739258,10.502097129821777,6.85726261138916,4.4141411781311035,2.9573304653167725,2.4187421798706055,2.5194942951202393,2.457981586456299,2.588252067565918,2.4915220737457275,2.3032047748565674,2.263768434524536,0.6582247018814087,0.725396454334259,0.7093207836151123,0.7060041427612305,0.711337149143219,0.7336665987968445,0.7509146332740784,0.7534509897232056,0.7502368092536926,0.7058508992195129,0.6791538596153259,0.6690364480018616,22.50920683888282,12.425950866632078,13.88732102224652,16.211647894219052,16.66258419938627,16.059251259102165,16.758851706110445,0.026604242249340368,0.032649796456098557,3461.7381520595272,4653.715229851695,7287.392810026386,user 1,0,Recording (23).wav
-458.3283386230469,16.411895751953125,12.358613014221191,8.80221176147461,6.207307815551758,4.686352729797363,3.936061143875122,3.785524368286133,3.5802295207977295,3.713059425354004,3.7650949954986572,3.589820623397827,3.1802287101745605,0.6183384656906128,0.6869558095932007,0.6848000288009644,0.6858773231506348,0.6977079510688782,0.7465739846229553,0.7606094479560852,0.7381349802017212,0.737565279006958,0.6963651776313782,0.6567976474761963,0.637333333492279,22.593251763015566,13.69683099938857,14.9023927367135,16.64402863501568,15.541386676579641,15.537479712633393,17.485294279557657,0.025967086421832885,0.04930791258811951,3151.7614635137616,4346.3288009825965,6558.456873315364,user 1,0,Recording (24).wav
-458.1252746582031,16.46596908569336,11.6880521774292,7.792989730834961,5.292786121368408,3.884770154953003,3.1539766788482666,2.9746172428131104,2.8896443843841553,3.202190399169922,3.1964075565338135,2.8692996501922607,2.592416524887085,0.6485976576805115,0.7391408085823059,0.7239477634429932,0.7221527099609375,0.7380502223968506,0.7554755806922913,0.7651754021644592,0.7570499777793884,0.7584548592567444,0.7124665379524231,0.6805374622344971,0.6576898694038391,22.14660478280889,13.417546906810555,14.255892756889137,16.408031992293438,16.09984159960048,15.388133302046993,17.211437053032963,0.027367909749348957,0.041537199169397354,3577.615661286694,4625.241560402014,7541.8701171875,user 1,0,Recording (25).wav
-457.0884094238281,17.74957275390625,12.607073783874512,8.365689277648926,5.619304180145264,4.179847240447998,3.435000419616699,3.2540595531463623,3.1082143783569336,3.2774107456207275,3.2262701988220215,2.8435747623443604,2.5167362689971924,0.6365604400634766,0.7063943147659302,0.7010522484779358,0.7101361155509949,0.740109384059906,0.7628763318061829,0.7681951522827148,0.7750451564788818,0.7713673710823059,0.7125896215438843,0.6724101305007935,0.6509944796562195,22.864815137289472,14.140961149818306,14.547987526253728,16.300813249633748,15.955444085557826,15.541490723345948,17.721619712959207,0.025366836939102563,0.046230748295784,3404.5650726362346,4550.810027147648,7271.09375,user 1,0,Recording (26).wav
-456.37884521484375,19.447738647460938,15.713842391967773,12.162811279296875,9.063515663146973,6.804945945739746,5.340989112854004,4.686819076538086,4.104696273803711,3.9144504070281982,3.7953414916992188,3.499654769897461,2.970301866531372,0.6167832016944885,0.6791086792945862,0.6594629287719727,0.6727705001831055,0.7038115859031677,0.7562184929847717,0.7869580984115601,0.7779983282089233,0.7445330619812012,0.7029245495796204,0.6694418787956238,0.641349732875824,22.392982338009432,13.917756866199227,15.429682315472578,17.168468518480335,16.203017185657128,16.02049450587419,17.607600958545444,0.023528896233974358,0.05538535490632057,3339.2710791991285,4419.133117098093,7057.451923076923,user 1,0,Recording (27).wav
-455.2560119628906,20.558408737182617,16.02011489868164,11.893022537231445,8.723979949951172,6.664102554321289,5.368190288543701,4.783066272735596,4.226767063140869,3.994145154953003,3.7713117599487305,3.5608673095703125,3.2797017097473145,0.5949420928955078,0.6517145037651062,0.635899543762207,0.6494017243385315,0.6940742135047913,0.7570242881774902,0.7645134329795837,0.7504451870918274,0.7403489351272583,0.6968435049057007,0.6553443670272827,0.6217280030250549,22.54269980650277,14.120037245822845,15.585623735573112,17.261487683789415,16.650616823838767,15.828767076008951,17.647394174652383,0.019818550049472295,0.054244402796030045,3068.7569693871164,4243.978006676194,6609.931563324538,user 1,0,Recording (28).wav
-455.4800109863281,19.678359985351562,14.268963813781738,9.61403751373291,6.331037521362305,4.326547622680664,3.3033645153045654,3.1134982109069824,3.087346315383911,3.414836883544922,3.3847663402557373,3.0116448402404785,2.6688239574432373,0.6141231060028076,0.694754421710968,0.6837034821510315,0.6707233190536499,0.6766706705093384,0.7097460031509399,0.737224280834198,0.7301725149154663,0.7155581712722778,0.6681143641471863,0.63805091381073,0.6263629198074341,22.722923049555792,15.17560118408119,15.707485887771927,17.410826082348493,16.082500642417745,16.15214819608325,18.136980379807092,0.018411476518854747,0.046707212924957275,2781.380073799031,4132.720724284839,5777.4746857541895,user 1,0,Recording (29).wav
-458.91845703125,15.604475021362305,11.261873245239258,7.4117937088012695,4.714258193969727,3.1119682788848877,2.4569003582000732,2.3534603118896484,1.9896115064620972,1.9367307424545288,1.9767316579818726,2.0328500270843506,2.0911147594451904,0.64443439245224,0.7226675152778625,0.7148998975753784,0.7106569409370422,0.7227426767349243,0.776512622833252,0.7654737234115601,0.7465193867683411,0.7387843728065491,0.7112642526626587,0.675541341304779,0.6573381423950195,23.422448336753085,12.907982410175338,14.334607153961356,16.00143648963162,16.67083797261302,15.922866488042875,16.60950436480799,0.017914467669547872,0.033243075013160706,3346.8776384117523,4594.6096749644,7177.422706117021,user 1,0,Recording (3).wav
-456.7593688964844,18.070432662963867,12.547612190246582,8.204965591430664,5.438218116760254,3.847607135772705,3.137110471725464,3.0017693042755127,2.8485395908355713,3.0302529335021973,2.978449821472168,2.7175865173339844,2.6500749588012695,0.610342264175415,0.7079387307167053,0.699469804763794,0.6973251700401306,0.7262840867042542,0.7657840847969055,0.7592230439186096,0.7413983345031738,0.733797550201416,0.6949590444564819,0.6502984166145325,0.6209269762039185,21.745222003863116,13.801714785380673,14.889877545892311,16.291971915552786,16.7431055853429,16.4538467473606,17.50705896156994,0.026661647185114504,0.03679400309920311,3571.5919107303002,4598.397721184765,7707.35925572519,user 1,0,Recording (30).wav
-457.0888366699219,15.187814712524414,9.988423347473145,6.1729416847229,3.932863235473633,2.564683198928833,1.8693331480026245,1.6505695581436157,1.5962631702423096,2.2595996856689453,2.519683599472046,2.0703353881835938,1.7806206941604614,0.6556990146636963,0.7116562128067017,0.6938647627830505,0.6896070241928101,0.709891676902771,0.7534617185592651,0.761847972869873,0.7546777725219727,0.7286480069160461,0.6813686490058899,0.6567507982254028,0.6554531455039978,23.612764800256375,12.60174431295279,14.541123622655592,16.35114715084723,15.813183834498737,16.486384860098564,17.14869192491108,0.021705140458776594,0.02501296065747738,3304.23024603504,4643.125397794993,7060.359873670212,user 1,0,Recording (31).wav
-468.47698974609375,12.48189640045166,8.026662826538086,4.911116600036621,2.768479824066162,1.6177679300308228,1.408753514289856,1.5145301818847656,1.5521026849746704,2.0447795391082764,2.214965581893921,2.051152229309082,2.043031930923462,0.6591672301292419,0.7235223650932312,0.706071138381958,0.7104135155677795,0.7365130186080933,0.7520084977149963,0.7600175738334656,0.7724475264549255,0.7488275766372681,0.6955024600028992,0.6664716601371765,0.6636621952056885,23.83952831500217,12.116431131317913,13.482612408047792,15.716466054203035,15.626878756358916,15.65560847564825,16.988220416064987,0.02560809480042017,0.01528077945113182,3492.025488899823,4814.951613529334,7367.97531512605,user 1,0,Recording (32).wav
-453.6234130859375,21.722755432128906,15.415278434753418,10.146318435668945,6.658118724822998,4.84000825881958,3.986192226409912,3.7124743461608887,3.6071386337280273,3.7494161128997803,3.4874887466430664,3.2214419841766357,3.1602931022644043,0.6302319765090942,0.675967276096344,0.6616343855857849,0.6435622572898865,0.6774376034736633,0.7330791354179382,0.7469062209129333,0.7483583688735962,0.7350246906280518,0.6929810047149658,0.6504307985305786,0.6279557347297668,23.09074546938353,15.176281589360222,15.98001658846144,17.312211950842947,16.96932278415072,16.310122181285404,18.162084262799933,0.0187038454610951,0.04617249593138695,2683.499952583841,4064.8828304356907,5740.634005763689,user 1,0,Recording (33).wav
-455.4361572265625,20.27492904663086,15.640534400939941,11.498258590698242,8.025614738464355,5.814323902130127,4.614655494689941,4.137807846069336,3.8037261962890625,3.7331674098968506,3.554269552230835,3.3096325397491455,2.8942902088165283,0.6192260384559631,0.687711238861084,0.65811687707901,0.6554557681083679,0.6817759275436401,0.729597270488739,0.7574464678764343,0.7432057857513428,0.7379241585731506,0.6866087913513184,0.6496201753616333,0.6267964839935303,21.973625474913884,14.088378207273369,15.662885958676737,17.408222473384882,16.58621115881727,16.36125307585653,17.92318768841528,0.029678152550377833,0.05541626736521721,3291.5294101145364,4293.424814336535,7019.206549118388,user 1,0,Recording (34).wav
-455.4026184082031,17.33123207092285,11.679115295410156,7.469457626342773,4.845977306365967,3.2603631019592285,2.599087715148926,2.4142792224884033,2.1636972427368164,2.611889362335205,2.854909896850586,2.6340181827545166,2.679814338684082,0.6568409204483032,0.7005476355552673,0.6848777532577515,0.6900349259376526,0.7098217606544495,0.7593861222267151,0.7649053931236267,0.7600048184394836,0.7557324767112732,0.7021079659461975,0.6727410554885864,0.6602102518081665,24.074835415371687,13.174028302190916,14.526761113540234,16.381876520760805,15.51205647043996,16.223416054901854,17.40629152349066,0.018669339174723756,0.03529076278209686,2993.75144219584,4419.199111067337,6492.5112223756905,user 1,0,Recording (35).wav
-455.1203308105469,20.488388061523438,15.593975067138672,11.437732696533203,8.180193901062012,6.142303943634033,5.011791706085205,4.399821758270264,3.8912172317504883,3.895754098892212,3.7863519191741943,3.444520950317383,3.0402164459228516,0.6064344644546509,0.6598352789878845,0.6370674967765808,0.6493736505508423,0.6839935779571533,0.7437858581542969,0.7614098787307739,0.7628985643386841,0.7416375279426575,0.6890498995780945,0.6535850167274475,0.628994345664978,22.117185390104424,14.242255462114,15.670678052710695,17.849533258748988,17.335784934596298,16.201362625740586,17.818784132434637,0.025014827388743454,0.05270286276936531,3163.335971482689,4264.520755547804,6769.817571989529,user 1,0,Recording (36).wav
-452.9045104980469,22.32779884338379,16.249303817749023,12.156792640686035,8.828585624694824,6.594366550445557,5.739080429077148,5.157094955444336,4.2713165283203125,4.19313907623291,3.9897613525390625,3.1736435890197754,2.5779998302459717,0.6489234566688538,0.6660685539245605,0.6290567517280579,0.6512156128883362,0.6903589963912964,0.7578197717666626,0.7633345723152161,0.7552766799926758,0.7141607999801636,0.6764790415763855,0.6440439224243164,0.6446444392204285,22.67854563701809,13.778549446870358,16.379684636264333,17.866855197130963,17.22535238016902,17.031966508571443,18.27855844029625,0.021296885790745856,0.05987919867038727,2866.7715560017555,4034.102361506371,6316.535738950276,user 1,0,Recording (37).wav
-457.5888366699219,17.216815948486328,12.657760620117188,8.862428665161133,6.155761241912842,4.583068370819092,3.7906665802001953,3.6002583503723145,3.4799296855926514,3.690347909927368,3.642479419708252,3.3332808017730713,3.0399560928344727,0.64193195104599,0.6811119318008423,0.677629828453064,0.6788461208343506,0.7029739022254944,0.7581831812858582,0.7974640727043152,0.7883077263832092,0.7737492322921753,0.7208434343338013,0.6762894988059998,0.6507255434989929,23.90608541237958,14.02638336305269,14.698370477651846,16.53956467600354,16.196172501608256,16.01772061577535,17.653375015755707,0.018934319780759164,0.050590623170137405,2985.080012807995,4319.645388581911,6590.17097513089,user 1,0,Recording (38).wav
-453.5285949707031,22.392641067504883,17.349451065063477,13.020615577697754,9.556275367736816,7.162116527557373,5.718066215515137,4.970502853393555,4.324418544769287,4.3336920738220215,4.23660945892334,3.7412521839141846,3.2418036460876465,0.5903634428977966,0.6169338822364807,0.6042982339859009,0.5989704132080078,0.6330153346061707,0.6941502690315247,0.7450697422027588,0.7480253577232361,0.7545802593231201,0.6969839930534363,0.6425697207450867,0.6080175042152405,22.194556170102917,14.811747410474812,16.605464253463172,18.427180210743003,17.714090680633152,16.777802385913503,18.17562415597153,0.02292985348796034,0.05779311805963516,2622.562321706402,3908.252935329244,5494.599858356941,user 1,0,Recording (39).wav
-456.7603454589844,16.862512588500977,12.629600524902344,8.896068572998047,6.191767692565918,4.347894668579102,3.364297866821289,3.1830098628997803,3.0258231163024902,3.0864107608795166,2.9145708084106445,2.542389392852783,2.2046051025390625,0.6103053092956543,0.6362840533256531,0.7117045521736145,0.7289566397666931,0.7116828560829163,0.7284970283508301,0.7745717167854309,0.7622905373573303,0.7473660111427307,0.7516258955001831,0.7104099988937378,0.6523226499557495,22.21081193496177,13.325816319342142,14.523989641270225,16.33316410182477,16.304115304913758,15.60178711257239,16.790729598483498,0.02969883740105541,0.03532714024186134,3490.8887256900093,4557.587158102318,7309.098779683377,user 1,0,Recording (4).wav
-454.4052429199219,20.97549057006836,15.361929893493652,10.463214874267578,6.836064338684082,4.629916667938232,3.699132204055786,3.523132085800171,3.3058502674102783,3.563892364501953,3.6891872882843018,3.4333505630493164,3.0312747955322266,0.6064541935920715,0.643920361995697,0.6354192495346069,0.6284241080284119,0.6519466042518616,0.700065553188324,0.7479634881019592,0.7428105473518372,0.7570482492446899,0.690095067024231,0.6467934846878052,0.6178441643714905,22.02276659787313,15.137914924184,15.683453255739241,17.753241931064654,16.812131007771185,16.948793718021903,17.80011705912511,0.022831406704215115,0.04543815925717354,2734.5778468191943,4060.708082656537,5668.332122093023,user 1,0,Recording (40).wav
-453.6686096191406,21.634323120117188,15.806671142578125,11.367164611816406,8.266937255859375,6.084846496582031,4.764861583709717,4.273288726806641,3.8582072257995605,4.083841800689697,4.199183940887451,3.667280912399292,2.972445487976074,0.5987213850021362,0.6402411460876465,0.6100418567657471,0.6028241515159607,0.6290796399116516,0.7045992612838745,0.7296371459960938,0.7198285460472107,0.7292645573616028,0.6701062321662903,0.6377891898155212,0.6132112145423889,21.7338473365229,14.693423479407727,16.664821913348753,18.569799115688987,17.09604946332525,17.033335240403563,18.213446512971473,0.027904992816091954,0.0536087341606617,2869.322205953336,4074.506786886344,5941.877693965517,user 1,0,Recording (41).wav
-454.41668701171875,18.277812957763672,11.528607368469238,6.9631524085998535,4.023191452026367,2.0607519149780273,1.5983960628509521,1.8951374292373657,1.9869914054870605,2.540127754211426,2.498262405395508,1.8102020025253296,1.7518821954727173,0.6434624791145325,0.7303233742713928,0.7076854705810547,0.7038262486457825,0.7181707620620728,0.7575339674949646,0.7521674633026123,0.7268241047859192,0.7172884941101074,0.6815734505653381,0.661194920539856,0.6530880928039551,23.5190558800447,12.949675951548038,14.406292441881883,16.711950816069443,16.70459043999523,16.302916760662256,17.818679471721744,0.01918802843169761,0.03521497920155525,3234.0281277411395,4458.377806452403,6854.007791777189,user 1,0,Recording (42).wav
-456.326171875,16.66741371154785,11.33148193359375,6.817591190338135,3.793403148651123,2.1447980403900146,1.6985551118850708,1.9556092023849487,2.1169040203094482,2.4576802253723145,2.3812055587768555,2.0284225940704346,1.8549091815948486,0.6525937914848328,0.74184250831604,0.7208598852157593,0.7115287184715271,0.7202267646789551,0.7418264746665955,0.7634457945823669,0.745238721370697,0.73037189245224,0.6929941177368164,0.6697011590003967,0.654522716999054,23.292684264513095,12.82420833167025,14.109754088397176,16.132391437446998,15.877185939044589,15.633917515310362,17.709938313131246,0.02589404675387597,0.030942339450120926,3412.072941911847,4690.510181054177,7225.351259689923,user 1,0,Recording (43).wav
-454.46710205078125,21.399829864501953,16.142681121826172,11.587566375732422,8.320767402648926,6.323261260986328,5.104792594909668,4.583418369293213,4.222428798675537,4.1155009269714355,3.716743230819702,3.309664249420166,3.1690433025360107,0.633719801902771,0.6538661122322083,0.6320550441741943,0.6290026903152466,0.6668502688407898,0.7382628917694092,0.7636006474494934,0.7657005786895752,0.7442094683647156,0.7030807137489319,0.6732696294784546,0.6484615206718445,23.1332827546457,13.995946511513717,16.15887051764067,17.79964609300114,16.937790348268326,16.009827842296055,18.001932514021878,0.014334542410714286,0.05342857539653778,2895.309082960986,4251.464012585319,6506.955516581633,user 1,0,Recording (44).wav
-457.7284240722656,14.814489364624023,10.08792781829834,6.2776265144348145,3.7397289276123047,2.178269386291504,1.429741621017456,1.5271238088607788,1.9393450021743774,2.3612945079803467,2.1808769702911377,1.8969992399215698,1.7440264225006104,0.6502864360809326,0.7284641861915588,0.7092676162719727,0.7087541222572327,0.7170262932777405,0.7464109659194946,0.7721887230873108,0.763370931148529,0.7538805603981018,0.699381411075592,0.6636546850204468,0.6480687856674194,22.83170779572361,12.323719009418804,14.150353512459374,16.11627125259373,15.859779466332988,15.39802136481449,17.30977583568107,0.02572178604579208,0.026640217751264572,3656.7223494086024,4782.21932271673,7811.127011138614,user 1,0,Recording (45).wav
-450.5680847167969,25.48590087890625,19.270498275756836,14.108301162719727,10.415764808654785,8.040384292602539,6.382173538208008,5.446640968322754,4.487025737762451,4.094090938568115,3.89406418800354,3.5782713890075684,3.1347250938415527,0.6168020367622375,0.6337425708770752,0.6144953370094299,0.6007406711578369,0.6418116688728333,0.6787295341491699,0.7144208550453186,0.7080023884773254,0.6894980072975159,0.6656206250190735,0.6504607200622559,0.6315996646881104,23.01304485310877,14.918966146815508,16.904193930249615,18.800658549005092,18.711378985853138,17.56383399345119,17.51018072066541,0.01600832359813084,0.07278404384851456,2163.663634618839,3475.6964551749766,4353.095794392523,user 1,0,Recording (46).wav
